,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER,region,geometry
0,06,01779778,0400000US06,06,CA,California,00,403483823181,20483271881,West,"MULTIPOLYGON Z (((-13201820.24023327 3957482.147474884 0, -13189665.932950499 3960189.3827700997 0, -13176924.081395319 3949756.564907011 0, -13167566.342360254 3942048.258659001 0, -13171905.910069847 3935068.7838808717 0, -13177418.896531897 3937864.706325342 0, -13187504.442397764 3938662.8465680643 0, -13189423.70173853 3944507.422424677 0, -13198421.990137825 3953103.7332081227 0, -13201820.24023327 3957482.147474884 0)), ((-13201827.364680681 3900076.830150826 0, -13195820.119679514 3892773.4114307594 0, -13185434.233827481 3881431.460655986 0, -13175051.798879666 3871696.1701862044 0, -13183081.273750585 3868866.096516612 0, -13190013.583720246 3874694.0064485297 0, -13200433.64465595 3886238.07214586 0, -13207120.049870448 3897577.7724201125 0, -13201827.364680681 3900076.830150826 0)), ((-13311466.933038395 3932345.837287335 0, -13303846.779935125 3936160.16584881 0, -13294571.86260121 3930667.5351377167 0, -13294837.69354522 3925628.625091237 0, -13298752.35475846 3923933.993941022 0, -13307785.59747786 3926325.8441565735 0, -13311466.933038395 3932345.837287335 0)), ((-13349012.102976205 4036639.8334716493 0, -13342454.049134592 4038379.628074581 0, -13329337.05089544 4035423.599827433 0, -13310104.159832105 4035981.583960928 0, -13299421.56934829 4036054.7597163636 0, -13296295.422277162 4036076.1739158253 0, -13287563.521419337 4035624.460218276 0, -13287435.615324415 4028875.6093829237 0, -13290610.66984082 4028081.794727638 0, -13301312.097177241 4028334.106109138 0, -13308742.945098685 4028509.3091526055 0, -13320804.745884608 4026907.420939639 0, -13327303.689076608 4023376.3007511143 0, -13335622.817262571 4023825.3820735025 0, -13344241.172239786 4026167.172422235 0, -13344637.246988028 4031961.565074711 0, -13349012.102976205 4036639.8334716493 0)), ((-13399335.414623193 4039074.0344794807 0, -13385331.645320382 4036481.414773393 0, -13373461.981975567 4032305.410976589 0, -13364473.378371974 4033869.234809398 0, -13356592.960299227 4026646.8383186995 0, -13355410.190709548 4021081.2421695925 0, -13363869.47013442 4017335.6856442755 0, -13371899.501602791 4014807.2770494153 0, -13378270.53869987 4019137.4727154733 0, -13380612.255508201 4023016.753153628 0, -13398952.698213845 4027698.4686265336 0, -13408892.860824741 4032573.2418849077 0, -13399335.414623193 4039074.0344794807 0)), ((-13846700.06165121 4939594.442481264 0, -13837163.54351393 4962267.96591797 0, -13823288.682181455 4989302.646517878 0, -13816768.922244674 5010758.087768804 0, -13817581.665846957 5019498.627352554 0, -13820817.166846864 5025206.109061213 0, -13821871.91902213 5032817.762755395 0, -13817273.199537968 5040366.611168834 0, -13813889.86625429 5054869.672161211 0, -13810638.446567198 5077397.283496903 0, -13811127.99177474 5081133.711472511 0, -13812743.609457592 5093475.126937443 0, -13816534.038119104 5105543.948144683 0, -13819588.86758545 5117530.585892472 0, -13820787.444542823 5120441.32129476 0, -13824883.33388707 5121526.977385829 0, -13830893.139236525 5129917.588916391 0, -13828061.727988198 5138003.388112108 0, -13826259.465432256 5152140.235656973 0, -13827172.619215233 5160748.762309728 0, -13803749.105920987 5160402.151022157 0, -13783739.984965064 5160323.225153588 0, -13765434.05038485 5160251.018066794 0, -13750084.744229924 5160855.492070109 0, -13740695.742584841 5161225.261061003 0, -13730987.79243174 5160845.82771225 0, -13717982.164424587 5161726.004611729 0, -13708545.449129345 5162364.700463112 0, -13697335.019809008 5161436.18040549 0, -13670042.374973258 5161589.279614555 0, -13636763.969798062 5162246.795273963 0, -13613208.544730637 5162142.527520469 0, -13613207.874990279 5162142.524555887 0, -13592323.781920008 5161843.202021952 0, -13563913.934674656 5161439.326254903 0, -13544837.781454356 5161032.02229253 0, -13519478.343503542 5160558.534567677 0, -13518595.547333734 5160542.052246255 0, -13497610.598804804 5160615.448784542 0, -13473576.275464572 5159979.314299735 0, -13456242.23811836 5160003.386776952 0, -13435396.361790257 5160032.33636719 0, -13414117.641125124 5160048.512649869 0, -13378550.395899728 5160168.787167957 0, -13358246.27737649 5160161.597614893 0, -13358258.299881494 5142257.106599642 0, -13358147.425668662 5104042.259214854 0, -13358323.978381062 5039515.775951643 0, -13358253.290504409 4992581.8734493395 0, -13358064.270009043 4971274.74411285 0, -13357910.87175073 4912735.861404559 0, -13358018.740337307 4884322.033164728 0, -13358075.51327761 4859623.716238367 0, -13358331.709306521 4825684.828265721 0, -13358532.591106808 4799154.064335972 0, -13358676.0729867 4785622.543059261 0, -13358872.729180602 4767105.820461365 0, -13358911.300014488 4763478.068873594 0, -13358713.377169533 4745424.030050769 0, -13358629.978174409 4737826.236977436 0, -13358558.779113531 4731344.394105873 0, -13358451.773156494 4721610.551919035 0, -13347687.289716275 4712125.302827191 0, -13312439.531429455 4680891.650114439 0, -13312186.518350288 4680665.795024685 0, -13283610.624307182 4655189.278112269 0, -13278106.708037466 4650289.603962686 0, -13264521.73388804 4638132.0337914545 0, -13241417.028386403 4617487.989755633 0, -13191466.303075098 4572226.408587277 0, -13183344.135264661 4564776.1390707595 0, -13138169.091231568 4523435.246024023 0, -13117165.668581251 4504112.925242693 0, -13100145.581441818 4488481.196639443 0, -13051644.458539626 4443323.2496606205 0, -13042859.521072337 4435094.248955486 0, -13024480.053757267 4417898.504416229 0, -12967410.780968208 4363977.68742982 0, -12954903.145621657 4352007.16785438 0, -12923480.547677478 4322081.1321819965 0, -12901146.963517584 4300616.831296111 0, -12895930.412261426 4295607.434296572 0, -12873880.035668852 4274458.163578493 0, -12873841.182981921 4274420.934871049 0, -12846774.294073498 4248131.17995924 0, -12835553.957318481 4237264.005752853 0, -12819560.129478758 4221669.003632586 0, -12806618.570757097 4209092.2860840885 0, -12779950.539584186 4182880.561867232 0, -12760941.400697347 4164133.5058103185 0, -12760527.514830576 4156143.199206116 0, -12761041.031641604 4146620.791305681 0, -12754592.29353995 4138809.393841907 0, -12745076.59214745 4126551.6701325895 0, -12742212.898246793 4121995.51108142 0, -12737441.299593432 4107046.4265000955 0, -12732525.542199492 4098370.8486517845 0, -12732595.5621592 4089438.033127476 0, -12727755.39069951 4089392.4047483965 0, -12719845.584281195 4082818.852477109 0, -12709662.96781935 4075218.8766403175 0, -12706110.206270684 4069953.81583636 0, -12706097.644008636 4069577.633544335 0, -12705901.482225446 4063705.1062535387 0, -12710242.38576893 4061069.6939986884 0, -12715993.707260763 4053929.591963682 0, -12723016.965254402 4051211.150802053 0, -12729166.921842767 4046870.7712398455 0, -12735611.095845299 4043788.974219848 0, -12738069.586799469 4041267.868312081 0, -12738299.476967935 4039405.516092076 0, -12738902.033951622 4034525.6158115403 0, -12741050.834082404 4030274.8556588204 0, -12747146.800717734 4023065.0679617915 0, -12749976.430854209 4019205.2246995484 0, -12747051.06595565 4015468.1958406186 0, -12746709.315118916 4010592.1359230555 0, -12748359.849208908 4005700.1956986845 0, -12746623.042513553 3996683.498774723 0, -12745699.313378949 3991153.456609109 0, -12746637.514047354 3987656.486738274 0, -12748887.058317304 3983450.9069457445 0, -12749330.666488117 3976106.232575119 0, -12748820.043983847 3968834.8940705075 0, -12756911.189852668 3960612.508123684 0, -12760458.220472347 3952992.2164834924 0, -12761130.198553732 3951549.1322241933 0, -12765440.266598264 3950958.6919751163 0, -12771159.973354712 3949191.552273827 0, -12769163.569606826 3945402.3990334435 0, -12769231.919774175 3938311.7966541694 0, -12770934.774024839 3933604.3567201663 0, -12765505.945097834 3929279.540598102 0, -12765907.363181634 3925912.4849610114 0, -12766047.848379014 3916496.6343536265 0, -12769032.991844127 3909293.7836326603 0, -12765095.398815788 3900346.790067706 0, -12760363.207262166 3899426.3227188834 0, -12754448.580077337 3900155.307772677 0, -12747981.562233381 3898573.4762955518 0, -12747344.392813891 3898417.6363337105 0, -12744001.69114435 3891596.5134110968 0, -12743481.272524893 3885171.239674324 0, -12741977.012245804 3882287.935130811 0, -12742627.563349998 3874768.8693945776 0, -12749615.644384546 3866470.330574012 0, -12753949.200841637 3861825.585318869 0, -12759149.103903266 3860983.2740430483 0, -12764726.931301262 3860079.8112062477 0, -12768982.007517343 3861053.183059569 0, -12770531.129551224 3858033.6762383366 0, -12801830.719458075 3855508.4861544883 0, -12853523.260841824 3851199.9624972194 0, -12918250.646680517 3845416.4248947105 0, -12924880.711881777 3844785.339810124 0, -12973245.035480682 3840182.78244263 0, -12982863.818721658 3839193.8223425597 0, -13008478.878831152 3836710.2927002953 0, -13038279.997072438 3833632.954306204 0, -13039078.932130639 3840427.748093211 0, -13039593.78970278 3844808.5819931906 0, -13043178.499945305 3851841.5916870227 0, -13046284.425057927 3854076.590006825 0, -13051772.698593019 3851497.76297385 0, -13052785.705959234 3855558.093059232 0, -13052763.553380568 3867058.898041299 0, -13055657.971460685 3871733.9232293037 0, -13055791.443530148 3874025.8260761113 0, -13054867.49175656 3875602.5965707847 0, -13053646.873540012 3875324.5926054455 0, -13052897.13676952 3876662.7292160285 0, -13052896.083147127 3876692.7580838823 0, -13052707.893635172 3882057.502883407 0, -13054674.845271235 3892055.7115204083 0, -13055635.596243035 3896942.4048259994 0, -13059477.00923133 3907721.642321584 0, -13064741.753228907 3917682.5586829805 0, -13073982.495479148 3930999.5814075167 0, -13085349.328684049 3943917.873995313 0, -13090713.480986904 3946735.6610623756 0, -13090747.843725963 3946780.456092664 0, -13096246.28231831 3953950.414962913 0, -13104012.709232487 3956595.844131312 0, -13105252.47440145 3959648.018467121 0, -13105895.04363255 3960252.386619232 0, -13115015.416383 3968833.959041797 0, -13117920.966412196 3971679.334965177 0, -13127583.720852036 3975955.3316625804 0, -13135765.92606432 3982479.4237911045 0, -13145595.771059843 3992580.490706142 0, -13148624.043136906 3994525.873301034 0, -13150471.787395569 3995713.0387139353 0, -13156149.304065006 3993423.9188187704 0, -13161517.818519292 3990636.9289249377 0, -13164496.818721121 3989090.7138365246 0, -13171011.012683362 3990305.377472818 0, -13172802.24269597 3991425.122194689 0, -13175185.493588109 3992915.123872132 0, -13179849.891571838 3993397.0127598895 0, -13183389.962698555 3998591.720401657 0, -13179593.968062503 4002556.4797419636 0, -13181642.358012592 4013225.009163794 0, -13186974.895580063 4024655.1418549796 0, -13193531.947546257 4032496.4111109967 0, -13202889.24130336 4034046.4243994453 0, -13211326.590788545 4033268.2346900473 0, -13218627.590911712 4033113.489678791 0, -13225324.794116817 4028968.3947762707 0, -13230839.450371226 4033397.190471222 0, -13240838.891886577 4035079.653556933 0, -13241979.080495417 4035271.512576583 0, -13254807.20465596 4040956.415463199 0, -13259240.5033768 4041507.0085898563 0, -13272371.639191287 4050538.8732890426 0, -13275633.30027153 4057479.62937268 0, -13277091.696920412 4062811.483473766 0, -13277811.96206266 4063274.4379457645 0, -13281866.189880535 4065880.668673254 0, -13288851.042649848 4072002.2613653364 0, -13298341.697156923 4079140.958648523 0, -13300224.188418392 4079784.7981613073 0, -13306793.184217438 4082031.778229734 0, -13315688.168129275 4085472.428299294 0, -13323236.074883021 4083758.9883915097 0, -13325952.38177787 4082018.5573619707 0, -13334502.163948758 4084797.978236383 0, -13340057.00653934 4084770.8553375127 0, -13344309.411087643 4083826.182504162 0, -13355216.494795568 4088663.8606417244 0, -13363980.78962521 4090960.209892981 0, -13374053.311110662 4092547.272735032 0, -13391183.822270874 4092171.617967542 0, -13408591.296324182 4088994.9866748066 0, -13415270.020493815 4099239.861885191 0, -13419574.856522283 4101920.958208203 0, -13423048.135954523 4103835.452831196 0, -13427643.627173452 4103437.7950095516 0, -13430222.231858186 4107090.2335947775 0, -13425349.889065657 4122116.412370155 0, -13426783.906746054 4127345.5245977277 0, -13428060.518666472 4128342.900141446 0, -13426273.395561274 4144625.0351535473 0, -13433015.905799134 4150858.378063653 0, -13430730.54023507 4160506.8556396943 0, -13428867.584974723 4168378.1728610056 0, -13428423.75416493 4174535.332516859 0, -13429114.380285809 4180718.502920668 0, -13433487.789120605 4184701.0257146964 0, -13437841.605725024 4187824.365413872 0, -13442506.00370875 4185708.3178555965 0, -13452590.213740734 4191697.048534894 0, -13458169.101341328 4197617.868506378 0, -13456252.179709867 4203931.788988414 0, -13454311.101748906 4213016.114084246 0, -13456829.593908615 4222497.83445707 0, -13464745.077620957 4225715.251456816 0, -13470032.308155676 4226667.389481219 0, -13482375.524614325 4241849.603633251 0, -13488216.68093523 4250568.117064977 0, -13499973.132357908 4254857.699136337 0, -13504683.060013372 4261244.637598414 0, -13506666.439380834 4270817.98691557 0, -13508292.25564626 4272475.7830482805 0, -13514945.715189096 4279262.744493939 0, -13521117.379078163 4284893.977765843 0, -13523781.922409793 4296542.069259203 0, -13528866.551471267 4302598.566829513 0, -13533622.7880349 4304083.351162398 0, -13538900.111134935 4314347.935537553 0, -13545371.781051693 4323461.726257601 0, -13556471.002200728 4331957.509819404 0, -13561655.596164932 4333952.171735905 0, -13568564.75168051 4342367.956253808 0, -13570201.59347313 4354916.574992286 0, -13574476.81851705 4367646.835996205 0, -13577685.825478146 4381106.560183828 0, -13572502.678667322 4388290.701071874 0, -13565460.385040756 4385041.881538348 0, -13560323.881096572 4394992.993952919 0, -13558360.650556942 4408144.344745613 0, -13557772.661006574 4413377.311771385 0, -13560131.345884431 4418226.1727525415 0, -13565645.398034455 4429570.308356162 0, -13570565.9421665 4434779.700928727 0, -13575597.805789338 4435128.032214248 0, -13584002.872622194 4432299.91279182 0, -13588471.540780202 4432640.597116187 0, -13592775.071135683 4432968.701931916 0, -13603929.729391133 4441051.276352432 0, -13609974.489060698 4449223.872949057 0, -13612690.795955544 4453298.512004834 0, -13613740.337478403 4453772.291086324 0, -13616930.84404037 4455212.664893322 0, -13619275.009877495 4459211.407796225 0, -13625178.950391205 4465239.120865764 0, -13627559.740340803 4473804.25469071 0, -13626127.965069205 4483100.2562374035 0, -13625652.948783003 4486186.180744919 0, -13626536.268942447 4491479.334553655 0, -13630368.887690969 4500046.796588839 0, -13630624.922519796 4503636.401668602 0, -13635946.216818694 4507956.774472469 0, -13638495.433157861 4512026.146349799 0, -13638651.169125482 4519720.161337914 0, -13636279.841332603 4524777.609033693 0, -13636279.61869362 4535223.524824138 0, -13636713.098915081 4538276.386953515 0, -13637261.150623543 4542137.4191070525 0, -13637971.563634187 4547144.41894452 0, -13632785.522516603 4551334.756677155 0, -13625298.50752432 4552004.121798005 0, -13623871.836930312 4549904.170062459 0, -13622885.434922393 4542558.376501935 0, -13620694.889982563 4541284.098960869 0, -13621247.591254354 4539244.143511512 0, -13624373.206178686 4538304.308014546 0, -13624747.587364385 4538191.74169367 0, -13621077.272433437 4522018.736238548 0, -13608181.243383508 4517192.494805227 0, -13599729.533684012 4509612.734860287 0, -13595360.321841594 4512023.619757464 0, -13593445.437109241 4513080.407849029 0, -13597051.965971962 4520524.738529646 0, -13597999.183519121 4528802.35913359 0, -13599100.970345747 4532528.692959547 0, -13599128.408433728 4532621.507810137 0, -13604775.089604216 4536948.527494739 0, -13608786.598774442 4540847.92729656 0, -13609080.70486912 4544891.272592308 0, -13615817.98309091 4548005.477424757 0, -13618126.415371489 4552591.2430091 0, -13614811.320935665 4555450.533341119 0, -13617570.183869997 4564438.721346494 0, -13618217.586034449 4566549.040678118 0, -13623135.569818206 4566041.124921995 0, -13628317.380795142 4573165.644350371 0, -13621896.917844148 4576342.14239139 0, -13622042.635057595 4580548.659557363 0, -13619138.627046918 4580733.157931258 0, -13616790.024884516 4580882.372485358 0, -13610239.429448785 4586699.775467565 0, -13610958.448153151 4587958.2187874755 0, -13614574.54437875 4594289.517232101 0, -13624791.892521717 4599710.212050674 0, -13625236.416921405 4599505.626316651 0, -13635357.407874389 4594848.687028568 0, -13635667.250174766 4594706.153386278 0, -13636578.06624844 4583970.645602872 0, -13631405.049511274 4578884.352672806 0, -13635375.81574787 4574724.683980464 0, -13635120.894113954 4568396.08830802 0, -13630894.98360446 4564379.144294908 0, -13627561.744091637 4558641.070800796 0, -13634798.958146581 4554977.124870468 0, -13640788.169390239 4555484.500064733 0, -13647913.173398465 4561800.292767942 0, -13656505.25697585 4566240.478893622 0, -13659195.403790362 4564436.97974392 0, -13664980.232448924 4570321.939644691 0, -13669744.595335385 4576128.754475635 0, -13676331.146966642 4581787.633543088 0, -13685586.026792215 4583934.324249606 0, -13689446.475413432 4578356.339691196 0, -13693581.21525997 4579911.498349758 0, -13687943.550968232 4595395.868147157 0, -13687135.371465076 4604271.901633008 0, -13690866.800796466 4613036.525118739 0, -13690774.405619107 4618086.919668105 0, -13692647.631796317 4621283.678883627 0, -13692756.226513699 4621469.03194176 0, -13698253.405608054 4621805.63049696 0, -13699915.739564069 4626888.571708921 0, -13701823.199038811 4634741.741931291 0, -13710824.047786392 4646738.875660679 0, -13720104.642414337 4651873.01645173 0, -13729244.195247445 4659628.886344778 0, -13731215.997387867 4664080.809254147 0, -13741475.424298357 4678753.281212018 0, -13749602.860321172 4684777.525083736 0, -13752512.530466622 4688444.7535504345 0, -13755970.669153024 4692804.967001336 0, -13763390.113214392 4699331.186299425 0, -13765751.088294627 4703428.858625186 0, -13771394.3185609 4709250.124846508 0, -13773882.531819113 4715226.898056613 0, -13769190.192643197 4724722.071234183 0, -13772614.93677745 4739639.522298607 0, -13777555.9636958 4749449.360814488 0, -13781240.638841059 4760615.720238319 0, -13784172.794228554 4773487.656444683 0, -13782988.243527021 4785837.653130422 0, -13777620.974278422 4801168.05325645 0, -13779385.054249026 4811089.15328292 0, -13780535.763825357 4820145.365580585 0, -13784641.894562755 4825780.940736979 0, -13787109.736354154 4841564.869577411 0, -13793338.061864035 4846057.799912638 0, -13798602.137944667 4854668.139267305 0, -13806422.68555996 4866131.098089982 0, -13807613.673363365 4867877.949092203 0, -13811287.661837505 4869039.037931798 0, -13813311.227541145 4877347.813251448 0, -13819196.243741423 4882864.377369589 0, -13824530.896379218 4884930.460153082 0, -13832382.37138436 4892757.156768895 0, -13841807.23607237 4901460.242514331 0, -13844071.919793071 4903939.099308002 0, -13842926.442232804 4914221.589374974 0, -13844288.213563683 4920565.649190182 0, -13849212.319919432 4929808.002899109 0, -13846700.06165121 4939594.442481264 0)))"
